R812359,R865251
R359294,R263733
R246327,R323613
R154326,R278953
R851027,R677220
R845948,R147915
R346027,R646649
R691393,R202676
R604616,R240034
R874143,R264914
R789166,R363517
R728081,R727017
R130649,R548952
R362066,R548012
R192101,R245002
R264402,R750805
R490363,R929707
R201306,R581586
R954933,R270269
R847460,R470917
R512068,R171238
R613225,R291674
R595345,R515713
R986343,R420091
R491324,R488029
R376526,R992957
R154670,R116408
R705498,R662911
R654563,R793486
R279605,R139726
R492116,R535100
R149212,R323194
R864463,R949515
R688402,R740197
R285439,R213975
R791825,R610135
R655530,R943999
R547346,R302742
R625069,R836372
R311644,R795024
R462691,R218399
R428913,R231849
R448690,R598680
R984968,R429188
R809894,R138123
R314137,R161762
R126846,R792044
R223477,R761515
R281356,R149799
R844681,R973563
R698150,R142314
R513546,R315808
R389990,R611469
R969678,R502647
R101240,R766121
R187746,R145142
R564395,R592532
R900129,R339110
R738276,R173565
R509247,R774470
R516551,R543115
R882032,R661140
R121184,R635816
R462366,R794571
R141212,R614092
R869214,R275816
R749932,R760752
R276248,R104987
R905628,R284389
R165573,R865151
R607543,R514249
R826130,R985400
R550852,R204597
R278527,R710522
R270489,R922403
R199775,R597784
R749092,R303615
R432558,R318533
R981365,R376779
R867876,R491717
R734812,R976380
R651612,R343017
R180465,R742140
R548855,R229819
R703448,R367692
R196738,R781671
R960735,R755629
R774558,R262162
R945083,R314252
R515476,R822473
R164248,R115078
R414852,R645174
R113266,R656342
R281061,R594281
R312950,R488650
R668135,R530019
R522852,R927966
R544631,R689495
R950680,R979160
R388021,R728164
R686799,R665116
R677024,R584039
R862650,R916285
R557445,R923094
R984724,R679878
R767442,R598006
R441385,R806733
R920553,R641636
R283690,R305681
R865255,R943559
R634662,R181000
R920788,R917078
R424893,R930820
R461067,R642358
R797773,R210386
R370425,R229856
R367914,R242884
R713821,R605321
R484481,R279038
R754257,R743639
R630812,R586312
R541055,R952352
R830263,R618508
R848446,R910074
R450905,R873801
R752960,R394096
R622690,R946778
R419559,R704835
R375322,R674754
R938749,R417379
R979440,R715054
R706690,R249188
R882523,R250936
R311095,R845869
R132215,R932226
R466121,R580204
R264690,R919844
R107076,R985230
R576576,R356533
R952205,R488399
R100601,R938699
R424992,R184478
R476427,R563441
R433394,R612321
R866590,R934918
R792591,R490191
R971691,R450352
R924478,R470968
R701574,R479174
R881425,R937916
R421030,R372032
R494933,R628422
R861897,R512738
R858169,R512179
R343433,R226969
R183497,R641950
R270383,R391208
R161125,R305728
R464031,R934103
R426588,R257116
R409103,R467945
R526344,R685135
R192769,R720966
R916050,R619593
R757545,R527267
R184650,R182967
R517765,R700769
R852251,R100487
R629783,R477769
R923917,R850614
R340651,R435217
R486673,R662364
R449101,R183197
R427635,R478812
R332940,R156949
R729798,R125829
R220314,R410912
R621458,R398076
R541370,R870583
R600147,R299794
R794117,R313475
R432066,R748049
R633290,R310252
R244942,R946310
R742160,R173954
R933685,R597836
R804027,R910902
R533111,R227085
R737816,R996440
R175901,R717840
R752331,R613181
R313776,R699971
R186181,R210587
R535445,R137794
R968362,R106236
R935504,R191555
R182306,R826638
R361259,R107567
R633114,R608258
R594888,R813461
R669848,R197851
R302825,R457044
R255297,R920611
R239025,R973248
R379704,R372023
R500667,R736472
R141131,R429528
R152661,R757087
R175296,R563687
R826842,R443184
R904008,R650235
R446882,R127692
R782033,R483586
R756290,R104453
R499611,R204166
R510011,R293914
R636779,R724469
R758366,R916157
R358397,R665619
R926553,R507720
R352694,R548924
R445330,R749448
R523221,R568047
R895656,R512227
R694813,R459450
R547866,R633636
R137284,R427913
R746486,R322642
R503854,R728958
R691067,R869934
R387581,R357512
R272854,R231974
R604052,R135768
R949038,R183578
R275925,R901632
R894659,R232702
R518571,R924579
R894892,R828224
R892231,R474819
R264312,R637138
R507080,R965898
R628214,R978839
R873362,R608570
R911438,R505182
R983566,R162284
R276541,R426479
R624383,R281045
R803062,R539036
R656417,R728910
R809880,R922256
R717416,R237561
R516689,R405801
R220954,R184177
R954575,R992387
R521123,R673102
R834381,R648169
R381135,R870010
R869138,R568811
R271439,R261407
R726442,R993065
R957895,R810793
R744222,R766336
R110357,R264985
R925212,R309739
R147199,R172902
R712095,R549195
R486383,R634401
R673456,R711325
R573783,R626399
R110249,R487734
R138854,R939256
R842765,R549779
R272296,R134363
R478706,R444847
R322706,R986779
R666366,R486633
R986300,R507211
R356160,R312470
R971929,R161311
R135388,R314916
R449472,R272244
R636293,R374884
R673195,R278013
R277607,R763913
R721764,R733350
R407292,R896854
R378488,R273563
R474997,R735935
R371259,R703435
R261296,R460655
R421466,R698435
R817252,R285230
R155716,R969603
R704530,R257299
R566450,R361406
R660808,R291914
R467410,R687103
R866458,R156799
R588258,R823465
R197035,R936529
R451750,R327195
R453690,R930859
R382896,R872968
R918806,R185872
R770353,R712377
R348171,R406449
R201215,R875766
R895677,R487784
R549952,R963124
R973352,R690109
R785942,R857552
R784479,R298829
R949688,R407430
R839024,R326394
R207119,R664413
R889882,R455713
R779570,R330016
R350775,R880435
R205278,R380078
R343676,R670275
R175056,R730597
R116534,R849605
R798672,R663191
R990218,R277524
R900028,R434765
R427687,R707258
R348863,R797137
R889270,R127078
R662465,R710576
R196818,R581303
R860253,R469933
R206305,R236040
R294443,R810881
R857115,R798227
R922288,R958722
R958331,R437148
R370461,R140021
R318855,R846155
R160171,R288616
R736965,R940751
R471484,R230148
R343208,R238747
R812290,R667746
R868546,R420963
R207039,R815271
R312212,R468547
R816802,R679225
R116713,R157435
R226655,R750866
R393865,R238371
R900295,R905936
R365956,R211382
R465291,R418695
R452680,R178147
R668440,R248424
R984716,R767037
R700199,R953151
R403370,R589124
R354436,R539578
R558667,R732521
R648975,R551820
R875238,R354886
R137588,R727944
R254444,R483367
R441598,R285125
R924006,R294852
R471491,R518994
R622067,R895837
R964816,R646569
R365240,R472693
R464769,R639233
R529231,R768857
R166441,R883367
R452642,R229589
R895198,R225253
R407739,R579583
R129899,R835799
R756052,R421117
R684013,R303776
R226696,R896695
R735325,R654633
R284305,R187512
R971907,R498896
R974927,R373557
R127747,R170242
R574825,R418828
R981293,R778555
R532482,R553433
R998640,R195222
R877800,R463970
R598890,R517340
R142906,R424188
R411665,R760818
R165248,R836106
R309714,R885445
R974158,R365666
R906019,R514786
R827411,R457843
R157972,R693583
R496976,R810392
R953622,R251502
R621651,R728945
R618070,R110643
R151975,R570720
R888218,R529568
R424467,R578389
R554701,R662871
R291735,R658753
R745472,R427350
R718982,R990105
R862258,R627743
R542764,R219949
R192081,R967437
R380745,R563825
R996132,R661554
R949183,R934035
R109053,R278099
R696017,R753555
R582223,R691028
R756455,R662946
R492616,R226799
R718873,R328912
R388907,R111161
R566255,R420602
R248561,R471658
R488688,R379590
R975919,R266129
R526211,R804681
R134545,R553218
R587688,R186887
R182873,R217371
R540356,R124707
R208153,R962222
R278627,R176216
R762502,R845642
R233482,R665489
R661795,R457787
R190320,R627094
R552666,R903553
R868406,R971490
R182088,R934889
R488027,R940636
R628109,R962750
R859632,R841388
R416133,R800729
R953916,R892659
R552327,R679822
R164431,R793170
R289466,R961551
R546520,R303419
R858718,R194290
R400565,R423062
R333324,R681246
R515923,R779097
R933770,R334540
R735088,R150015
R182287,R292046
R796548,R228192
R981239,R514324
R616295,R553160
R645493,R462863
R132246,R602602
R492220,R561757
R372844,R905991
R144596,R820758
R555103,R338991
R280196,R398222
R773570,R401684
R461487,R175953
R778560,R300843
R115445,R273178
R814460,R837737
R669447,R827102
R349867,R192975
R913115,R689674
R592430,R793071
R431804,R855335
R526617,R994956
R318791,R445396
R389155,R313257
R953009,R933495
R956279,R840194
R903663,R621884
R758831,R853220
R878794,R431145
R550243,R864325
R604558,R901066
R828558,R943537
R137347,R242269
R569989,R133357
R300406,R855881
R890576,R596324
R487439,R816635
R115255,R744599
R738896,R397393
R463172,R910265
R128527,R784870
R942384,R365855
R257404,R990916
R308053,R437466
R117341,R268880
R807653,R596461
R234723,R986231
R897420,R196909
R685364,R811309
R752208,R373160
R532516,R605178
R479205,R467646
R539896,R996653
R511128,R461639
R951090,R883510
R328126,R146251
R855997,R386141
R581127,R310577
R707930,R602801
R327160,R580079
R723817,R143363
R795580,R994533
R265282,R888357
R964702,R415940
R517283,R397242
R491134,R113726
R718561,R976852
R429751,R124136
R438704,R726178
R753545,R271299
R258655,R634197
R441462,R398691
R772278,R492827
R124504,R538146
R300198,R415704
R804525,R640457
R380532,R912516
R389778,R829320
R611503,R755494
R341459,R547466
R852867,R572646
R432725,R878148
R371355,R358874
R945442,R689661
R872039,R565682
R377844,R846941
R670258,R983209
R110399,R568802
R748685,R989193
R542563,R556188
R373302,R100673
R303183,R118870
R336549,R672119
R862120,R436459
R414908,R721063
R803403,R617648
R665259,R545853
R608863,R833679
R640079,R735347
R769940,R218094
R547420,R640906
R955412,R640488
R639126,R577220
R552108,R460069
R339513,R658709
R217763,R354523
R570048,R602346
R943221,R855271
R277306,R847435
R366814,R325912
R815620,R142420
R463139,R467666
R491422,R393943
R760414,R419602
R544925,R912739
R205369,R799782
R485884,R526024
R290683,R387009
R710453,R712338
R660669,R287144
R792219,R829026
R905260,R169730
R532531,R384898
R839195,R302871
R357164,R922606
R208863,R790002
R335727,R398647
R803575,R519220
R465362,R396840
R546276,R623809
R546932,R258255
R959888,R701383
R632275,R830141
R954549,R376981
R524537,R139839
R653835,R205753
R395890,R987786
R172932,R706589
R210126,R755165
R680014,R845428
R722167,R260601
R175472,R321890
R549716,R505304
R672812,R122262
R630319,R901993
R647021,R707059
R649054,R644675
R656145,R671153
R961658,R948367
R795017,R644398
R486743,R457963
R249048,R872839
R335517,R999378
R214456,R253007
R372042,R157714
R999232,R849380
R886487,R413451
R153620,R606506
R420578,R441987
R892553,R347195
R117050,R176357
R563173,R513571
R253273,R507997
R215824,R339455
R162351,R404540
R914309,R491567
R396096,R212371
R237468,R490600
R828602,R654093
R883478,R925127
R389062,R106492
R423917,R631472
R873320,R713729
R861969,R745486
R299121,R772815
R245255,R361511
R328887,R279277
R732971,R284851
R773531,R614406
R391206,R923078
R348958,R588700
R391045,R827979
R355128,R397018
R800957,R938912
R823761,R702203
R970574,R726675
R328139,R337623
R409379,R273374
R931558,R612239
R644822,R816083
R833948,R412707
R230974,R983562
R505294,R301316
R847548,R744049
R925061,R616663
R787730,R960239
R734011,R585761
R439695,R961361
R869978,R190840
R713708,R851544
R701537,R741804
R929345,R648620
R432175,R638926
R851190,R132289
R877422,R136270
R202200,R127726
R745365,R450918
R224917,R534837
R933404,R270284
R935381,R915625
R873935,R209381
R978348,R336169
R246981,R774943
R642084,R374342
R862954,R689841
R869990,R554303
R906554,R798376
R139101,R276071
R904177,R539501
R524910,R562553
R933049,R952124
R694697,R655825
R767187,R227753
R107989,R145784
R739048,R500965
R462568,R364383
R852590,R177697
R868067,R695445
R658192,R337171
R402515,R760185
R766105,R934076
R583974,R729378
R681386,R430693
R543109,R752791
R949439,R272829
R635095,R240610
R726000,R932789
R851092,R406726
R450287,R347942
R156430,R753680
R542698,R868174
R759025,R315610
R662324,R387791
R986346,R232351
R930711,R600044
R295341,R586815
R116795,R364004
R504672,R256235
R307514,R816077
R974946,R759821
R447006,R168844
R295777,R609401
R246702,R107881
R275949,R754113
R885977,R113687
R894268,R346495
R817210,R967367
R561085,R373292
R893646,R964301
R818352,R876087
R425142,R679217
R345701,R736063
R194401,R519318
R366259,R168357
R747332,R797097
R368389,R268382
R305744,R786190
R710732,R442479
R664505,R460680
R479356,R361807
R674727,R268477
R108129,R715372
R623064,R152443
R233727,R892304
R277264,R984939
R181574,R903830
R255709,R753287
R918143,R793593
R259487,R413608
R534316,R948925
R559974,R505537
R564223,R101863
R541051,R396536
R690955,R167806
R800116,R213140
R831662,R563264
R664534,R970407
R387396,R824158
R757946,R668330
R800961,R711672
R902259,R787401
R698958,R770091
R392271,R783931
R275831,R635759
R729014,R826761
R223083,R499593
R992874,R471212
R862561,R369821
R798953,R152669
R908023,R750746
R528643,R192552
R393695,R235451
R783182,R225967
R186467,R583361
R216675,R393352
R179659,R365512
R772471,R550114
R363634,R571212
R565956,R720710
R234761,R369733
R306905,R930439
R840129,R257199
R813528,R109025
R339609,R690196
R266279,R904489
R852408,R186371
R213286,R292660
R210715,R433846
R418857,R729900
R188798,R921782
R134877,R373164
R818235,R853191
R460575,R386174
R375966,R821204
R634130,R871769
R939683,R944266
R321105,R653735
R122062,R413948
R275373,R522829
R374120,R177847
R513709,R288314
R349848,R205014
R143003,R843447
R418200,R546850
R899210,R398663
R795183,R317398
R228535,R658216
R483191,R283518
R861680,R309286
R264443,R569364
R145330,R213865
R594311,R377413
R328765,R929406
R582055,R232661
R985447,R519719
R909310,R191165
R981385,R959984
R797277,R734481
R232609,R732927
R560495,R120381
R281851,R218715
R894739,R389988
R172529,R716310
R988133,R775827
R429797,R112034
R947610,R358591
R431970,R790694
R679998,R173438
R335589,R786113
R841358,R880547
R843881,R375449
R710454,R617561
R714367,R998287
R288523,R922624
R751424,R437973
R223566,R976785
R814902,R299400
R299167,R441925
R351877,R538845
R983062,R129468
R416004,R746414
R763889,R567313
R470479,R836687
R334256,R133383
R599538,R798801
R726427,R466578
R558345,R567071
R876749,R244033
R738305,R172686
R131790,R939962
R131675,R744698
R724809,R849393
R713027,R347616
R322390,R586236
R566987,R930060
R930905,R985156
R199570,R564657
R926253,R654887
R684425,R856781
R167929,R381725
R868785,R274114
R476433,R905206
R268448,R741233
R501511,R359744
R765361,R664845
R262874,R708808
R497099,R897542
R518503,R945055
R928008,R490160
R886110,R279981
R731673,R358014
R739316,R352669
R955181,R145669
R433841,R862624
R491798,R822094
R240553,R362153
R559004,R961623
R226730,R664571
R592966,R281397
R167925,R312322
R834771,R421874
R375974,R317894
R927045,R267332
R799717,R636109
R882539,R116001
R725234,R803011
R847540,R146657
R695345,R831061
R608855,R966353
R272806,R137943
R845002,R340313
R687440,R582570
R647288,R509007
R881949,R292913
R304448,R403437
R567106,R782626
R527646,R634173
R852982,R479159
R906242,R329116
R707219,R165089
R257469,R673585
R958204,R424596
R136089,R678913
R965862,R283399
R951305,R466820
R273205,R206829
R523338,R593285
R585108,R930276
R264606,R237682
R485132,R974725
R246532,R177128
R342471,R630466
R949148,R213033
R155215,R506988
R162403,R370274
R828975,R471545
R386780,R703225
R452224,R261722
R756761,R767566
R593131,R616029
R814172,R594889
R594473,R142170
R862580,R669219
R698872,R770943
R188035,R489755
R580633,R461153
R596796,R952883
R974684,R331881
R175579,R386091
R995415,R280466
R890874,R203193
R745331,R456205
R466573,R385754
R589733,R597588
R470654,R898744
R504096,R717383
R702755,R525204
R288430,R475312
R645324,R305292
R585391,R686197
R634974,R683174
R787790,R527509
R542167,R626854
R168441,R679198
R513705,R235870
R561097,R435601
R935135,R884207
R171628,R740193
R303607,R631231
R108934,R385466
R727401,R155916
R131385,R619732
R367946,R979657
R288929,R425398
R215312,R171964
R780292,R513246
R634929,R187911
R507224,R376042
R759800,R396008
R883058,R683935
R791997,R148624
R830004,R864883
R200774,R241031
R352991,R118442
R994260,R115574
R923893,R512409
R776645,R704025
R225530,R258203
R917719,R911165
R132827,R813147
R781584,R798732
R259589,R838412
R807314,R218712
R144772,R302523
R782212,R615090
R480890,R610223
R203654,R964936
R833485,R384451
R526067,R412765
R830168,R435265
R271892,R890556
R747982,R824145
R824715,R187431
R726558,R477117
R861960,R769258
R508150,R848933
R796490,R282266
R547507,R146375
R564843,R876598
R120076,R342446
R541016,R256256
R944799,R174939
R946268,R333664
R701866,R958967
R473766,R102239
R910478,R198745
R157782,R493431
R485279,R151037
R597638,R381315
R201355,R158044
R307140,R654540
R204750,R155110
R582584,R936980
R646592,R242769
R712138,R551162
R881617,R693944
R934616,R886163
R200745,R717810
R749599,R879059
R529392,R247920
R363937,R552283
R513638,R763554
R695738,R674429
R706959,R745457
R794694,R765715
R668689,R763901
R163043,R211388
R842371,R799509
R269399,R517358
R892426,R437031
R290417,R587151
R260007,R892331
R371684,R161995
R791889,R682477
R609658,R565201
R533740,R632332
R384571,R984579
R552149,R487736
R470268,R445772
R480183,R365179
R373597,R424429
R221894,R756071
R532089,R426836
R431545,R152359
R570202,R914118
R861698,R202910
R556387,R455538
R911943,R819946
R204440,R809480
R365460,R809421
R258893,R846546
R710515,R492163
R113634,R768594
R546716,R129515
R813628,R757365
R174779,R941511
R626219,R463700
R951168,R876684
R263137,R798461
R451332,R742695
R690347,R420414
R269786,R645765
R245511,R786245
R193774,R939278
R564488,R624143
R499161,R257260
R525588,R405692
R145795,R476225
R761567,R850852
R995201,R673354
R495361,R330426
R752603,R431379
R104456,R544941
R710766,R425252
R399065,R714123
R871620,R413161
R872941,R194669
R912206,R742559
R151059,R674016
R619335,R904034
R532047,R717418
R744487,R882016
R211973,R471483
R646372,R226977
R542117,R461736
R970206,R427025
R519133,R989095
R453602,R248419
R452391,R577169
