R715531,R967891
R732239,R337559
R171485,R211746
R662668,R375531
R885069,R193372
R874142,R173286
R338963,R172147
R698298,R148914
R380163,R853764
R222540,R424810
R253550,R369108
R964186,R835507
R711767,R889118
R888167,R491555
R792514,R796783
R647037,R298005
R531661,R722411
R508567,R213830
R725885,R928360
R815031,R520291
R142392,R628630
R608240,R720478
R626085,R712269
R844216,R321439
R828386,R356012
R171060,R146930
R605365,R421112
R994743,R476927
R711878,R841368
R665734,R584089
R961834,R632875
R776480,R393334
R729226,R639633
R108658,R271709
R681748,R620720
R123780,R358747
R764925,R570052
R929825,R128380
R901911,R569255
R638990,R330995
R228966,R583321
R644297,R455133
R544042,R134033
R320394,R160258
R135955,R733056
R320078,R711600
R184716,R246215
R697739,R164573
R994625,R651891
R352644,R218137
R367781,R128944
R372725,R350570
R822836,R720131
R473070,R148360
R965586,R278782
R970682,R539936
R204804,R633700
R829272,R519877
R516693,R504816
R152798,R510854
R113999,R888692
R785978,R497753
R682329,R308977
R831283,R465750
R278509,R253634
R789272,R637436
R394503,R105721
R101070,R243549
R923055,R710737
R898813,R517703
R459182,R294101
R233998,R898899
R961551,R244568
R144676,R640961
R890088,R435535
R787696,R768909
R801731,R699607
R554330,R102790
R754959,R158317
R256540,R936688
R384462,R132524
R913707,R661308
R232380,R698853
R381693,R853984
R779045,R390351
R636068,R289313
R181370,R751298
R587822,R832121
R981479,R574561
R841846,R285222
R945728,R819733
R407301,R950087
R679035,R350658
R497775,R847736
R297556,R767941
R772628,R345188
R317172,R505612
R539111,R874517
R103416,R550680
R282185,R366260
R357776,R579219
R939210,R661005
R945835,R273992
R914239,R627488
R735566,R139816
R143597,R405300
R154787,R526161
R933087,R116393
R425416,R347443
R208275,R564331
R497559,R118752
R233687,R383566
R618312,R197864
R988865,R944502
R132680,R867799
R995845,R386981
R922801,R423853
R292366,R962930
R630329,R121761
R391816,R288003
R750060,R282980
R548800,R237518
R539098,R972226
R579985,R751733
R275026,R364727
R619504,R742402
R255674,R695431
R203452,R107801
R835020,R681721
R339492,R743526
R570543,R359046
R396134,R715054
R607416,R641224
R632024,R345475
R980640,R423213
R607864,R888599
R959097,R305774
R700980,R157654
R424665,R380894
R113966,R741603
R984223,R552419
R701428,R411943
R366139,R788766
R826827,R670648
R347480,R704635
R258744,R844866
R981400,R691829
R621001,R705750
R809730,R968981
R268183,R343216
R188444,R752235
R290517,R864992
R227263,R196939
R581281,R916671
R226190,R256621
R635599,R263598
R576176,R536868
R377611,R354300
R618244,R438571
R734976,R779401
R518853,R139696
R862139,R624137
R864066,R967439
R670753,R513006
R103575,R466257
R691169,R172876
R101584,R751955
R229816,R351000
R763088,R186496
R580529,R882457
R657095,R589003
R314948,R216798
R955610,R931434
R598480,R427974
R233504,R287801
R102767,R531778
R652849,R408007
R739372,R260805
R269490,R457790
R842366,R647832
R280664,R885107
R956484,R287093
R117648,R680550
R473531,R784883
R894975,R749430
R239887,R168327
R818522,R599551
R645814,R871217
R170358,R927034
R704239,R671471
R930393,R239749
R912868,R689762
R706184,R198668
R288049,R408655
R417787,R166514
R344052,R574015
R895854,R593411
R627975,R584532
R107244,R488316
R295398,R548990
R865417,R341201
R934065,R490577
R917952,R864560
R966139,R319533
R848980,R675441
R571587,R671991
R589279,R167819
R718654,R215323
R348030,R164481
R388396,R178903
R561468,R773489
R940317,R934892
R853481,R731850
R384781,R272305
R589848,R794424
R501777,R848051
R715914,R594631
R554755,R816725
R580143,R213110
R696933,R316119
R355002,R309778
R790808,R532263
R942992,R750891
R408717,R590566
R175991,R453966
R645176,R904174
R154923,R461421
R422999,R725468
R457689,R490391
R671668,R844117
R450279,R527778
R740096,R859977
R199418,R317869
R750560,R553235
R623245,R435366
R139353,R634683
R361818,R238051
R701673,R263853
R891853,R868837
R125071,R724068
R235596,R227254
R913729,R909024
R556529,R529718
R856478,R204842
R834028,R374895
R727183,R960061
R350048,R720596
R859027,R285391
R304125,R411634
R201203,R868843
R167073,R417650
R978873,R983859
R802522,R915212
R834339,R458752
R862747,R205184
R400285,R593693
R807331,R474995
R287381,R774571
R634907,R416404
R806647,R854213
R860751,R460690
R329017,R460073
R182414,R463379
R509304,R225661
R602305,R448591
R753427,R765697
R272763,R411461
R338873,R731070
R731458,R422222
R925559,R967960
R621885,R116064
R692064,R569902
R312421,R288446
R308622,R575573
R758332,R795512
R622772,R899625
R328791,R748696
R359098,R518994
R547868,R914562
R693916,R111092
R409817,R463896
R723886,R659375
R718785,R919594
R172701,R467729
R486305,R155681
R479937,R854646
R593391,R843554
R120463,R598888
R843423,R165458
R596525,R989158
R900337,R986597
R804919,R106878
R407251,R742241
R200303,R139040
R497092,R816489
R892400,R729805
R428724,R731061
R192559,R961960
R697522,R937214
R625916,R208162
R247024,R824743
R288549,R958171
R284027,R174899
R215322,R158009
R611191,R618349
R883143,R208149
R171088,R176941
R561080,R136553
R391560,R792706
R686975,R258538
R747145,R824077
R175727,R661737
R492181,R465598
R175713,R826392
R905255,R913163
R752914,R819638
R965565,R339604
R475297,R962951
R880696,R824788
R318319,R831595
R462572,R866090
R649503,R229657
R686173,R656862
R791856,R524200
R975808,R951025
R926888,R405143
R771259,R518319
R194547,R706519
R395177,R483019
R206903,R339822
R574406,R855682
R451328,R200647
R886998,R223839
R469776,R417451
R915722,R762684
R220741,R849776
R745159,R895859
R972881,R706121
R609685,R316154
R300777,R656890
R628148,R352863
R704238,R236009
R182312,R315097
R789826,R624100
R678426,R447530
R663970,R468670
R601404,R494305
R664920,R154548
R360182,R951095
R212022,R746695
R955422,R951778
R105826,R605792
R145494,R917776
R984669,R305218
R729002,R827174
R258287,R124293
R407562,R723378
R444422,R127666
R967539,R438782
R169918,R952802
R134467,R831837
R578010,R504074
R258340,R960051
R907169,R471839
R924265,R991517
R338286,R886020
R671462,R326832
R627177,R540449
R101786,R166349
R183333,R932273
R683972,R192797
R257768,R652620
R186212,R177248
R586532,R423785
R644264,R715720
R877297,R117400
R533633,R480434
R444261,R872227
R947071,R355073
R567949,R362032
R278328,R671274
R458575,R988406
R422777,R290366
R810331,R262578
R808267,R146256
R380968,R243009
R106176,R535233
R405167,R319066
R425438,R548022
R512635,R479364
R323671,R868578
R559025,R880358
R266914,R936230
R941234,R643713
R311656,R198533
R187168,R474941
R465429,R705440
R984437,R294512
R895626,R499560
R805936,R989888
R594877,R876561
R871140,R354026
R913335,R770306
R710069,R368275
R148401,R379752
R166286,R170741
R850276,R979541
R697228,R172202
R643038,R648868
R875621,R470414
R828324,R709463
R368014,R954865
R854534,R357392
R401541,R206924
R632185,R392835
R875479,R876832
R430119,R801878
R246298,R800120
R510456,R870076
R872798,R889903
R354264,R214849
R145724,R694868
R361225,R985000
R213020,R597895
R343279,R151688
R371049,R707571
R280325,R948721
R313653,R734181
R289045,R931227
R536677,R810040
R158837,R995386
R790361,R721334
R233351,R509274
R893947,R576724
R533792,R765685
R113011,R665202
R536737,R852173
R117898,R978146
R436235,R660920
R982833,R902165
R850060,R652203
R503168,R355557
R909789,R773347
R518923,R772018
R537530,R597314
R119424,R874445
R713777,R691598
R135268,R785792
R913525,R776081
R681632,R391152
R279880,R752298
R649823,R847545
R751082,R383356
R448715,R594796
R391494,R721374
R524531,R408431
R866719,R128634
R843932,R959811
R948715,R419049
R553105,R942910
R672254,R381975
R258559,R571430
R941254,R411878
R417355,R690852
R305125,R970068
R625841,R571689
R370578,R883882
R301311,R632483
R212032,R485724
R865208,R707660
R100301,R390607
R679608,R750015
R992525,R694674
R680127,R801503
R493290,R824879
R521578,R121753
R366964,R896600
R395055,R709438
R542960,R916365
R784738,R364779
R663781,R610464
R932683,R908837
R738547,R664991
R258236,R377841
R136119,R770937
R721697,R303100
R516254,R182257
R248473,R868976
R116274,R931829
R905797,R204299
R303537,R445588
R883318,R118236
R397146,R425482
R142157,R292517
R490264,R880427
R358926,R550301
R305812,R150755
R774770,R458220
R796504,R171469
R740506,R162759
R857331,R388345
R221591,R714841
R541998,R126823
R725378,R795364
R338318,R608111
R461306,R618770
R907051,R267373
R953719,R837083
R922137,R750664
R321998,R448247
R317714,R565345
R432298,R984207
R465629,R288740
R399794,R597835
R351904,R276724
R395501,R436334
R286930,R967001
R669467,R866742
R138993,R503001
R560128,R585667
R958525,R202509
R324421,R464304
R924325,R419224
R458008,R706527
R455613,R640517
R664343,R238816
R819034,R396352
R155247,R674832
R998879,R158325
R604708,R389357
R621591,R611450
R848113,R230067
R222924,R276088
R801882,R731664
R356655,R780714
R581459,R679931
R289591,R881895
R340171,R571976
R179541,R293128
R968852,R266637
R937653,R384177
R272123,R373213
R741404,R207365
R212498,R678562
R585497,R138230
R257370,R963365
R979789,R360429
R860173,R508627
R756507,R431967
R985096,R345635
R238866,R156802
R594335,R406080
R827811,R271336
R482358,R957992
R536767,R782817
R833002,R239824
R449491,R743997
R217865,R738855
R698977,R401379
R158268,R175370
R252304,R780242
R725635,R521256
R649694,R461789
R433595,R525124
R170226,R274766
R763060,R702796
R357952,R575483
R251449,R651897
R637378,R628102
R356879,R490661
R243615,R638918
R242247,R600866
R437819,R778104
R682859,R196081
R419767,R271288
R512040,R519161
R344047,R986914
R233704,R950042
R428138,R272936
R894843,R661199
R823125,R455526
R350379,R575813
R749610,R590112
R515931,R294926
R938749,R698858
R778951,R134206
R362232,R568419
R610886,R542728
R924056,R719395
R618960,R976375
R641710,R433628
R689495,R503997
R465917,R439645
R474730,R118096
R145502,R619465
R947421,R347920
R752279,R849661
R419437,R197038
R216250,R342917
R710789,R417208
R287118,R214634
R898357,R853017
R585249,R721273
R438857,R359999
R736663,R247744
R150664,R551400
R764893,R774464
R232418,R785633
R300475,R288445
R946256,R550253
R335660,R133574
R514642,R808554
R327757,R265790
R355179,R790856
R463053,R487330
R992820,R418032
R640842,R907103
R162715,R812888
R632908,R131500
R186721,R346428
R915050,R241579
R106680,R599658
R732566,R507883
R386823,R718683
R834690,R764494
R329847,R966489
R594880,R375082
R537435,R949801
R263667,R350942
R585517,R341735
R447867,R566256
R820817,R866891
R880653,R511592
R442831,R833512
R739512,R933293
R269032,R906853
R965463,R264589
R398804,R361023
R538192,R383948
R392177,R886941
R700512,R512859
R598109,R779001
R292800,R170216
R114412,R607430
R236119,R665775
R393835,R409167
R953842,R153355
R815832,R694860
R307232,R221205
R297176,R267531
R322527,R933895
R617930,R853090
R315597,R520598
R783177,R166260
R435241,R538049
R235921,R247135
R971594,R490344
R418095,R976921
R821655,R205531
R109837,R618781
R270809,R546409
R955183,R748989
R846150,R719840
R266032,R388783
R552032,R178236
R104659,R268947
R610814,R253948
R266661,R852046
R160393,R148917
R430144,R799974
R971936,R758069
R774861,R160097
R783212,R478772
R821751,R228509
R864851,R899330
R166453,R851626
R516218,R609801
R973150,R753757
R453989,R785399
R293857,R286503
R342449,R251599
R402458,R780516
R535562,R497606
R157452,R823515
R836533,R712623
R847698,R939102
R728247,R841023
R334348,R137467
R575340,R643215
R337168,R897234
R875733,R975017
R657506,R744294
R134573,R905579
R646396,R413237
R440018,R187728
R680167,R647274
R867806,R165053
R283984,R587280
R423979,R445547
R716311,R464855
R235017,R404682
R501183,R101168
R141939,R625937
R102268,R213315
R692711,R396517
R955255,R244431
R213566,R412794
R895127,R283428
R797836,R813752
R380067,R389915
R147190,R553759
R342531,R279172
R818103,R642074
R246973,R521228
R644951,R464038
R572362,R661678
R974364,R612359
R913391,R537280
R404144,R815101
R503813,R342605
R403340,R928422
R598052,R373390
R714666,R200567
R437378,R105905
R393221,R542921
R748391,R366888
R602765,R660662
R841773,R204658
R519823,R129797
R892478,R261233
R981606,R227098
R337029,R870744
R110229,R580037
R704041,R550278
R456995,R968360
R595115,R906773
R139445,R141653
R280192,R549435
R834019,R661165
R611383,R815792
R452059,R578508
R187466,R357546
R885027,R573618
R146957,R976977
R441951,R189699
R330858,R176878
R802929,R411007
R835573,R904178
R389598,R380386
R422091,R117114
R901951,R248350
R382004,R633149
R496066,R762934
R780048,R785300
R147203,R779242
R181966,R730638
R567045,R956368
R729903,R351763
R622845,R791070
R477305,R215928
R114286,R248407
R495925,R359461
R323674,R562309
R918316,R903181
R808696,R373501
R743689,R538821
R969874,R333947
R995956,R917294
R909904,R112519
R850307,R767649
R521220,R115829
R825271,R415929
R229229,R910968
R837551,R634287
R184173,R201391
R214029,R416244
R468122,R904032
R543086,R389141
R446487,R714536
R562566,R910889
R837195,R847228
R813122,R986044
R492841,R339970
R648280,R620119
R565174,R606391
R279919,R690219
R981452,R921700
R230519,R874577
R711470,R183994
R238323,R100209
R721983,R298049
R865341,R887909
R658296,R983582
R148794,R782626
R633603,R869469
R977651,R131562
R390743,R100949
R360625,R798453
R395497,R620992
R124390,R408812
R343597,R650838
R827273,R104931
R385428,R729062
R771871,R709618
R510086,R822279
R941411,R757962
R574810,R989975
R712821,R152151
R920218,R374581
R136408,R529545
R746012,R150772
R281943,R449834
R927261,R416784
R511282,R995663
R784170,R855956
R635360,R232182
R575726,R557774
R635251,R820193
R955401,R444060
R995118,R272976
R870296,R420290
R189663,R771650
R775675,R513522
R522818,R790156
R335406,R474663
R223667,R645149
R915494,R919754
R619840,R168275
R764632,R690836
R893523,R557316
R206212,R912864
R858693,R815325
R274815,R867117
R898335,R733559
R605745,R314682
R102131,R406190
R468681,R941540
R658164,R503439
R245596,R573678
R994486,R896353
R410749,R325338
R363169,R776155
R919215,R648357
R751406,R185186
R768857,R476977
R690479,R528429
R950342,R198769
R102835,R388072
R526669,R833521
R130733,R954213
R600607,R757080
R881350,R737396
R668642,R566838
R586998,R799012
R398071,R999315
R902190,R600635
R742514,R539175
R440485,R793177
R756309,R724502
R479308,R926906
R585922,R374051
R420972,R465925
R695901,R686806
R965474,R991774
R671862,R938291
R126635,R634224
R776577,R767365
R675042,R649731
R969683,R147067
R326448,R878581
R306709,R533812
R202994,R718700
R186709,R568401
R616324,R985334
R785995,R426492
R870078,R581587
R240470,R491059
R478446,R135575
R424625,R928947
R288340,R290876
R272484,R358574
R976805,R808551
R165133,R585981
R610996,R104862
R120631,R205864
R801963,R925143
R924360,R559800
R579455,R716016
R826573,R716916
R894291,R377647
R695592,R641211
R879149,R487514
R781111,R952905
R147076,R634481
R949050,R440007
R301798,R564844
R101874,R464869
R511383,R611657
R856216,R256899
R357946,R314364
R374500,R495673
R292592,R146776
R535638,R225339
R280796,R200459
R738582,R836982
R791411,R123944
R953918,R119690
R655326,R725013
R586883,R456874
R852079,R825287
R533973,R885156
R707420,R255652
R158253,R283236
R339985,R528947
R692703,R541247
R754669,R324049
R566514,R452853
R793450,R124532
R197530,R983238
R386491,R997730
R660681,R778510
R616861,R693954
R543860,R571986
R514867,R353302
R581936,R925945
R811169,R944411
R674369,R456800
R769322,R319473
R966502,R150034
R410307,R728773
R211835,R791563
R573846,R836458
R125619,R510588
R990348,R784106
R300364,R139021
R995300,R539476
R941141,R748724
R933064,R232092
R329816,R294704
R958837,R415557
R452726,R638535
R746093,R535951
R470039,R947787
R230709,R894762
R540462,R233852
R384482,R897601
R918365,R531535
R492977,R320192
R550667,R428581
R971065,R763282
R826474,R330505
R141925,R547433
R943092,R789781
R839192,R963572
R495434,R819583
R967391,R662268
R103151,R863748
R691797,R988918
R468559,R950306
R384748,R488194
R694265,R979488
R212802,R953990
R229334,R205171
R206275,R112564
R342783,R364784
R944526,R281942
R306310,R684425
R409186,R306858
R954474,R181997
R176334,R249161
R183006,R247697
R983743,R127622
R690382,R995848
R233508,R552938
R756478,R622632
R426554,R234341
R929588,R831982
R600939,R797490
R176850,R613831
R957434,R342176
R635096,R498043
R748516,R506458
R845254,R670230
R600719,R209847
R924726,R991896
R857008,R974659
R433431,R773091
R578980,R735410
R720772,R279805
R881912,R496874
R897306,R934156
R703486,R190635
R990869,R975886
R661015,R993167
R951999,R928742
R994756,R576026
R259733,R103462
R206160,R789942
R144486,R252978
R762680,R567765
R848385,R989338
R390700,R686638
R936799,R347917
R198853,R816771
R220922,R315393
R124522,R593363
R584053,R128587
R591837,R628693
R485989,R947554
R889743,R347613
R666932,R571933
R627980,R158522
R217846,R566353
R733797,R225146
R701052,R292600
R638419,R366366
R311204,R878484
R723959,R289875
R711529,R241284
R481843,R685144
R379857,R420091
R112239,R103566
R960805,R924767
R440192,R915792
R996339,R776591
R978013,R803481
R584925,R971678
R313524,R360950
R812604,R602933
R534453,R412844
R142694,R831876
R536437,R602334
R421258,R781694
R613244,R981299
R489874,R113375
R999924,R317848
R451073,R509843
R410197,R465699
R720302,R226462
R972926,R399831
R858443,R516029
R365775,R197129
R329961,R848723
R688777,R577843
R996459,R537439
R864491,R494968
R155094,R807399
R174573,R781123
R308496,R618021
R158686,R671639
R832449,R467676
R914071,R658001
R716410,R945901
R446908,R621825
R514508,R433737
R425712,R855028
R561301,R664760
R995539,R569056
R159712,R358210
R923734,R218590
R850812,R565360
R463899,R898549
R406593,R364097
R443703,R739301
R202598,R913137
