R383696,R154250
R389960,R541758
R918717,R681420
R869952,R277150
R929606,R554973
R626718,R708037
R887255,R760067
R770067,R933031
R291745,R431822
R462687,R823498
R477744,R395221
R779531,R479711
R285917,R941630
R252507,R719419
R928779,R244903
R896193,R869326
R386239,R956150
R570855,R223682
R957895,R581743
R424812,R100389
R412331,R788081
R742952,R511909
R449206,R383228
R608909,R314055
R171777,R935567
R138824,R741374
R920867,R648824
R838120,R404162
R461142,R932280
R762818,R259291
R852034,R225254
R640549,R659995
R254271,R211285
R474911,R286329
R885141,R120161
R638723,R936776
R665837,R453704
R129261,R578695
R571403,R127132
R122715,R517340
R590426,R160511
R360337,R839825
R874737,R102256
R278414,R462493
R477789,R114191
R825118,R595785
R234816,R619632
R843588,R246117
R455513,R522315
R691346,R745837
R939158,R307099
R689697,R852388
R881493,R736862
R672571,R173758
R972087,R686368
R649709,R482420
R412153,R324579
R924184,R324805
R896772,R116167
R947228,R813421
R330874,R815038
R856879,R836126
R342709,R480422
R417100,R199071
R635282,R437243
R427892,R376890
R686799,R551972
R187385,R541600
R817287,R576702
R185676,R688161
R300588,R601989
R912532,R195823
R273588,R597161
R541772,R951195
R920606,R605016
R979915,R171678
R430651,R424798
R790145,R851803
R919299,R150307
R281510,R920609
R326797,R451653
R625707,R856323
R168443,R414266
R452254,R274864
R331043,R680215
R216277,R450894
R144848,R658682
R262584,R545399
R832134,R567347
R311890,R158956
R379410,R548153
R878307,R257467
R676475,R630444
R633374,R105192
R883852,R764601
R520985,R976064
R420179,R397066
R178532,R669503
R233802,R139624
R933785,R322701
R727124,R282417
R536940,R374817
R740502,R316955
R219469,R705552
R428799,R865193
R619578,R848024
R324415,R491149
R278324,R631170
R806304,R984097
R357619,R570874
R398126,R700026
R213214,R104804
R632429,R817356
R124592,R292935
R951758,R660809
R467606,R839422
R407918,R794710
R913919,R659063
R997712,R479072
R570443,R561477
R609569,R491912
R498973,R415213
R295682,R938862
R175324,R227783
R457121,R568876
R496085,R422293
R872272,R640974
R914157,R583757
R308152,R775277
R714280,R467349
R417190,R764564
R549045,R573830
R242556,R243254
R658512,R264521
R488799,R169125
R684368,R213926
R447682,R357738
R839503,R471319
R395159,R205420
R441885,R266397
R824285,R430914
R202333,R289415
R909865,R404058
R409807,R517875
R496129,R847710
R115899,R399212
R345379,R154486
R184174,R620493
R591561,R355401
R448965,R628416
R657617,R155357
R787763,R132679
R657653,R838855
R559821,R895604
R951954,R650588
R894177,R555864
R293665,R971912
R698154,R253788
R456869,R713873
R924327,R181294
R726695,R896492
R898376,R897957
R598816,R774147
R516447,R160241
R745357,R627495
R797327,R429341
R708630,R676059
R736852,R505778
R334454,R910465
R253029,R854384
R337770,R437821
R274954,R975730
R426098,R609451
R660173,R772105
R109833,R872528
R230104,R790672
R405937,R415211
R772095,R225050
R546225,R480241
R182843,R910691
R185811,R496008
R284158,R604759
R791037,R990500
R926150,R643808
R476615,R171818
R593352,R398804
R766478,R546567
R233314,R615646
R560453,R143277
R440861,R296767
R330042,R190009
R183908,R837350
R377913,R180474
R262178,R125884
R133147,R123029
R333426,R235838
R801062,R901901
R949060,R965731
R274008,R301967
R343598,R993854
R842494,R180345
R693760,R771098
R500639,R612846
R975308,R919362
R139436,R450345
R232996,R807184
R522495,R310421
R749694,R652239
R702046,R145428
R446304,R833689
R874691,R683162
R805239,R963671
R184598,R478853
R595821,R573084
R132523,R240984
R419082,R729683
R661253,R337098
R318057,R538148
R619427,R920084
R536504,R659758
R117773,R818452
R884391,R920931
R139491,R991834
R612307,R994584
R295048,R117314
R167840,R614647
R701032,R845636
R606707,R893905
R318350,R286084
R164908,R545324
R173195,R347482
R364440,R400899
R903917,R414082
R600375,R567249
R664650,R862892
R336867,R891343
R317643,R291389
R511243,R413978
R772862,R707416
R898539,R957784
R668621,R986659
R781889,R928415
R925845,R226834
R915600,R242059
R368514,R348029
R289960,R472716
R917292,R850078
R395022,R930161
R279609,R513571
R560919,R946007
R215985,R923525
R272099,R245716
R604761,R808158
R390539,R142551
R534824,R666977
R451147,R725424
R909987,R931767
R174886,R580665
R464197,R554086
R848584,R311409
R504609,R161154
R723985,R465672
R403931,R131266
R158224,R228167
R722405,R913430
R353569,R337171
R888566,R787392
R547363,R922606
R438493,R456633
R962630,R198461
R545022,R212133
R558037,R432701
R137376,R635809
R784374,R603339
R786091,R448640
R235581,R709805
R819378,R184177
R981987,R935704
R231242,R479803
R902115,R900563
R979805,R199783
R809036,R689752
R579375,R902150
R302161,R785448
R963556,R248088
R537515,R194906
R515711,R182737
R627804,R139320
R427562,R357608
R430385,R283587
R294814,R568683
R617990,R227955
R415619,R637520
R320318,R992270
R702488,R482462
R840434,R768032
R881794,R196599
R753058,R902337
R844405,R813845
R927830,R179020
R203118,R626324
R769645,R804594
R809073,R908917
R871716,R969426
R822126,R889305
R749782,R161657
R674479,R699403
R895195,R349783
R281057,R692532
R663506,R769544
R278281,R106236
R345107,R644613
R266672,R424847
R886382,R689222
R633789,R582779
R602438,R566468
R376537,R688849
R613179,R316145
R357300,R459483
R354889,R425265
R969321,R810201
R937296,R843025
R602042,R801969
R349892,R900585
R824579,R178118
R257558,R929914
R543732,R916155
R442484,R263905
R263874,R357989
R383559,R513544
R234548,R341960
R616684,R547427
R990447,R427937
R937459,R165598
R923836,R656642
R678750,R269626
R675985,R809234
R538281,R832623
R426978,R569700
R616987,R704775
R710731,R102035
R766878,R159592
R681796,R853751
R727175,R894692
R142185,R503662
R966913,R968073
R500647,R204010
R600667,R184175
R757852,R870270
R508501,R307007
R771975,R591094
R373214,R972706
R833411,R772815
R613480,R382364
R896299,R171770
R351808,R806690
R385337,R258919
R918890,R259543
R454821,R158437
R597209,R224171
R339835,R691236
R536104,R951063
R657813,R858398
R710827,R802027
R580380,R917158
R694924,R118928
R870349,R185796
R931474,R122772
R877941,R409496
R275214,R216742
R436849,R293290
R596414,R595099
R318378,R838019
R346940,R940614
R625359,R244757
R665820,R845748
R191962,R505048
R149553,R387140
R809543,R244172
R579109,R498668
R810984,R385952
R829671,R442980
R791964,R654850
R742360,R768461
R489537,R442304
R294135,R405038
R547715,R851152
R269601,R683443
R790798,R435875
R241111,R918194
R735801,R481061
R548376,R327562
R981685,R615902
R307856,R570843
R215008,R562242
R822516,R169736
R118500,R276868
R688194,R980930
R684092,R229065
R381198,R250378
R450442,R648815
R529362,R953435
R137835,R602118
R182817,R368047
R120848,R905774
R364589,R458532
R801314,R715648
R441861,R548059
R643505,R888892
R146678,R824752
R642033,R945065
R712651,R807413
R271326,R539333
R360709,R381142
R938027,R262380
R775063,R467453
R520179,R818716
R732281,R487812
R882376,R534269
R359296,R626210
R973072,R619852
R156866,R624441
R724702,R145438
R238618,R736337
R576088,R722721
R185584,R188243
R533372,R479341
R572142,R239283
R260270,R932447
R664829,R830446
R355454,R482304
R787276,R175495
R980818,R186959
R845001,R965163
R764230,R698212
R779240,R242199
R846925,R248713
R781331,R198897
R117205,R707539
R340144,R913137
R932219,R555133
R163398,R360695
R758164,R844065
R821855,R827416
R123964,R946883
R794176,R614406
R667471,R748891
R651113,R831142
R817869,R163708
R249783,R200752
R193897,R714572
R356404,R417646
R183641,R636608
R521323,R963624
R423055,R572143
R591966,R240077
R406629,R736006
R407256,R229725
R208240,R149685
R139142,R990580
R667892,R177295
R320936,R702980
R576312,R105786
R538611,R516569
R556576,R257972
R907665,R179897
R897662,R888169
R405726,R380686
R338191,R669362
R722989,R738232
R508579,R657987
R382100,R924122
R414909,R736042
R382701,R534132
R872975,R454481
R705154,R172834
R886985,R606835
R408056,R606390
R809475,R754618
R191422,R495277
R587221,R329721
R452918,R974273
R977920,R401800
R888518,R510415
R540082,R783691
R605584,R995024
R614338,R396416
R117988,R964761
R118549,R512226
R250434,R295725
R748941,R403781
R439181,R383553
R302430,R600136
R917614,R290750
R746325,R351273
R277308,R731477
R982963,R169365
R951883,R711277
R710645,R373092
R581110,R359631
R405303,R488697
R101844,R308628
R721468,R680353
R680495,R184314
R924220,R729750
R861314,R113682
R964653,R590265
R944830,R979226
R700765,R939482
R270976,R404012
R594311,R700147
R155612,R288092
R892656,R185387
R974857,R323496
R766222,R746301
R935726,R289766
R499328,R753972
R300346,R100711
R320632,R287847
R172288,R351645
R734524,R835752
R896402,R712014
R258343,R948619
R842191,R451245
R233090,R782187
R812978,R669328
R510998,R277036
R578139,R771152
R883746,R884122
R988589,R750899
R316228,R573910
R637832,R382649
R363990,R314309
R642080,R326711
R588943,R728623
R975663,R915731
R134202,R150081
R811732,R638049
R656456,R456944
R252289,R507527
R208032,R629144
R675776,R213897
R690394,R513595
R118440,R449871
R233727,R685475
R275039,R826573
R314150,R677958
R158944,R151559
R650914,R138024
R905371,R239112
R350546,R590110
R411918,R903854
R688885,R425531
R171364,R518897
R219893,R832163
R380265,R808091
R292469,R632190
R165641,R155176
R304219,R619894
R202675,R106378
R701837,R312616
R420618,R351123
R172280,R768025
R501648,R883024
R644904,R259272
R187798,R493095
R455377,R780714
R964083,R165604
R766323,R224836
R472435,R811957
R968756,R886913
R835038,R743879
R961755,R655419
R391553,R614838
R545441,R998163
R450523,R763385
R836861,R360370
R384988,R718520
R283686,R990751
R644061,R302685
R151273,R385702
R336730,R565298
R257996,R731651
R228438,R241542
R478406,R795393
R479481,R240040
R420059,R425156
R111347,R914095
R209892,R110490
R974601,R102498
R152715,R494828
R594473,R605356
R779992,R193177
R390623,R377413
R582827,R211574
R946880,R915807
R295400,R254439
R460731,R682814
R826031,R609679
R815891,R119293
R424684,R700187
R138539,R948574
R804813,R781494
R669111,R545334
R671529,R505691
R765854,R239108
R173129,R445391
R275903,R466048
R406504,R520743
R655572,R605102
R984968,R526450
R216351,R203012
R685167,R592411
R350444,R642738
R721616,R347195
R869693,R724586
R248953,R255979
R654878,R984718
R114482,R500372
R577139,R765363
R960647,R349908
R800280,R252233
R845426,R984911
R333350,R328203
R209631,R523971
R275240,R600706
R516207,R410021
R838736,R773287
R722763,R379591
R926793,R697784
R639184,R444951
R868412,R632378
R315685,R358687
R342796,R808078
R144297,R707173
R803526,R261764
R660808,R229631
R905762,R900344
R695473,R843051
R109107,R218622
R359530,R969337
R768478,R856191
R573781,R330680
R931141,R659078
R406223,R322903
R779282,R840714
R864287,R478529
R682454,R160847
R592147,R666302
R875911,R669309
R429583,R115170
R953723,R802096
R981591,R798486
R552911,R907031
R403222,R614514
R574685,R388597
R854042,R627078
R974561,R302037
R618824,R790065
R576757,R705092
R741904,R585430
R379847,R311380
R434547,R672707
R556008,R755807
R191953,R193755
R779783,R447010
R485425,R825235
R213063,R376684
R342317,R693974
R276477,R586785
R175879,R845801
R495602,R609750
R253905,R341501
R931386,R184305
R823802,R455305
R599144,R431997
R354428,R349766
R748048,R787048
R107191,R394265
R158937,R816076
R952173,R649249
R110350,R324178
R868319,R649565
R902975,R912538
R866844,R435775
R376918,R309430
R178219,R915834
R406630,R935919
R285726,R261747
R766797,R762840
R691249,R845152
R975601,R537244
R827450,R147646
R383892,R236589
R598051,R850430
R344480,R591729
R801773,R340205
R611440,R522119
R271799,R131130
R879185,R495038
R399962,R384556
R835186,R293517
R984349,R514982
R580508,R313026
R614456,R678730
R887513,R373207
R338208,R378996
R703428,R791987
R752603,R989713
R674932,R645293
R773185,R552700
R185957,R411297
R528558,R222331
R300702,R742051
R968673,R903861
R123832,R836270
R657319,R726866
R391582,R201008
R795961,R458805
R288719,R915615
R528219,R946949
R606406,R684183
R118240,R486488
R563241,R587306
R751174,R831129
R911765,R482715
R133743,R176381
R570770,R132454
R918836,R610441
R319657,R895341
R175802,R313663
R725890,R987942
R947880,R881506
R871307,R419484
R109625,R905800
R416765,R924759
R260280,R767159
R492517,R501328
R750604,R815392
R130997,R153373
R176856,R900826
R234302,R987154
R195479,R511439
R696885,R961221
R736198,R817122
R478228,R812796
R339495,R790764
R835624,R344431
R553670,R668652
R484662,R139036
R367134,R415220
R399383,R490048
R337690,R256575
R764002,R471204
R361544,R256944
R891673,R424969
R479398,R933773
R171298,R323800
R538695,R704538
R153651,R469554
R500649,R943511
R168045,R128918
R591854,R561736
R850197,R265182
R183124,R528488
R153780,R980704
R533069,R947850
R564177,R704844
R822567,R188069
R243106,R524566
R940894,R921555
R762822,R615003
R104284,R871724
R260961,R792819
R647774,R711043
R852744,R494216
R554397,R741094
R995820,R774499
R449559,R940492
R577697,R398439
R106753,R451727
R638231,R449830
R434860,R606011
R929378,R457989
R343575,R535248
R268023,R516682
R153781,R194061
R556080,R163082
R920397,R371812
R940190,R514191
R546786,R828555
R145558,R326820
R786484,R303784
R273598,R628194
R123245,R281806
R287306,R206548
R141405,R532249
R195472,R347064
R875436,R972903
R743625,R989430
R913562,R936529
R666555,R342096
R197301,R531550
R284767,R129515
R514028,R784285
R892276,R430959
R960197,R154096
R737073,R328912
R739361,R297142
R462009,R286242
R422607,R512080
R609219,R894185
R588257,R164996
R541644,R499566
R825347,R234400
R771190,R137396
R308456,R561593
R535541,R217524
R451533,R501431
R214697,R856969
R933503,R626529
R277430,R707982
R665973,R839594
R948684,R490564
R637812,R727153
R810270,R887312
R467766,R682597
R420252,R240415
R534492,R511659
R351992,R211737
R960370,R182611
R672771,R129079
R775494,R786593
R217973,R208804
R336812,R945947
R160259,R631764
R901622,R978727
R271419,R725574
R846090,R758449
R148957,R704953
R892633,R678528
R759345,R247740
R236498,R536483
R727808,R566793
R191894,R373738
R834304,R643669
R392598,R985223
R946551,R560407
R483161,R128909
R695603,R325641
R325022,R679122
R717421,R834363
R277164,R757826
R109716,R615748
R238729,R306741
R771489,R740591
R228581,R969392
R517218,R904909
R262575,R683338
R614979,R752296
R705351,R349161
R478419,R974346
R149840,R342680
R943062,R648666
R790547,R988635
R971200,R444847
R259604,R196931
R130343,R584354
R507834,R195125
R451896,R754941
R317672,R729543
R227669,R482065
R840753,R723548
R265468,R700485
R624120,R103262
R896210,R427278
R769875,R248523
R840433,R865727
R998752,R986460
R450055,R353194
R772754,R607980
R185261,R163541
R400412,R530021
R653097,R367720
R875908,R122522
R667525,R615351
R292391,R492352
R866179,R150544
R591228,R126523
R668517,R156293
R537969,R965429
R846148,R712025
R824611,R856472
R785990,R340583
R430770,R105556
R362570,R628744
R528988,R198493
R534724,R421078
R340688,R109786
R401428,R563753
R440376,R655924
R183740,R210297
R764023,R217673
R802365,R224579
R992672,R897438
R945240,R421547
R198054,R930276
R486736,R911964
R559190,R240935
R683607,R295273
R663286,R140351
R191915,R186423
R734194,R879314
R590169,R183177
R131946,R212572
R772631,R598795
R728205,R628884
R576885,R791517
R222213,R803577
R100540,R626778
R186315,R770831
R625696,R815735
R892809,R522364
R723102,R474536
R164383,R198873
R217512,R882854
R652256,R126612
R830181,R434774
R669925,R631608
R115224,R389666
R810627,R578358
R259481,R586280
R454176,R751867
R350407,R630504
R588728,R329340
R107988,R360305
R595497,R691028
R163844,R964041
R185349,R985872
R758063,R988572
R408271,R316342
R762536,R426713
R356877,R742129
R345148,R181358
R332249,R408728
R691486,R291858
R193506,R875252
R954416,R713852
R734727,R245439
R123237,R676071
R238232,R250456
R177256,R535353
R817302,R129580
R992015,R223044
R805641,R538567
R665683,R487799
R517973,R525760
R324015,R386959
R849618,R513884
R119815,R627165
R592701,R744104
R405643,R590241
R323352,R902682
R263544,R326134
R163545,R861684
R110638,R476142
R326329,R930994
R267514,R322776
R602275,R196648
R664101,R419096
R526670,R631634
R360312,R611790
R381385,R482312
R975226,R743538
R252379,R937073
R870132,R745330
R302641,R365276
R283125,R174281
R737385,R634878
R923100,R611482
R867515,R716595
R387187,R270892
R907715,R120084
R620448,R783522
R915225,R129520
R758229,R823201
R536632,R436638
R701343,R460430
R481798,R434519
R234724,R115488
R872487,R107544
R225529,R648569
R188965,R600800
R569485,R223500
R373089,R841917
R637281,R980898
R663842,R835480
R635130,R427616
R472155,R283910
R403488,R349902
R903127,R527447
R333782,R828479
R995720,R918228
R163671,R945353
R127496,R321141
R280225,R596357
R208306,R732976
R978882,R891228
R642187,R573199
R923599,R979534
R863195,R499702
R153169,R115314
R150331,R829158
R459090,R474533
R677865,R937304
R746053,R822599
R930506,R991252
R830143,R451253
R761521,R924948
R744215,R637754
R131743,R625673
R135010,R557450
R313302,R540119
R297008,R993625
R823246,R705528
R586497,R769049
R296201,R459359
R461025,R355881
R642631,R493592
R654605,R241205
R570256,R252120
R896127,R796573
R935177,R839449
R876024,R592268
R204268,R237987
R514340,R909130
R464455,R414554
R449568,R748749
R543987,R338972
R555858,R214447
R610639,R429677
R547322,R499642
R333932,R453928
R178602,R160880
R387897,R507802
R434814,R903461
R940649,R579311
R590440,R459287
R610453,R205259
R157562,R140156
R943021,R963110
R988387,R990102
R948811,R188761
R846751,R777322
R548635,R801153
R675804,R918231
R883519,R728970
R410489,R928021
R324801,R810408
R752063,R781045
R272088,R479348
R482586,R829513
R811444,R938722
R585021,R771074
R966441,R316686
